mmsi,name,imo,lat,lon,sog,cog,nav_status,ship_type,destination,eta,dim_bow,dim_stern,timestamp
244030722,WL-25 ANTJE,,53.40995,6.20697,0,352.8,15,,,,,,2026-03-30 01:18:48.352617357 +0000 UTC
244034000,OCEAAN,8873805,,,,,,52,SCHEVENINGEN,"{""Day"":0,""Hour"":0,""Minute"":0,""Month"":0}",11,7,
244035980,NT3 WATERSNIP,,52.39956,4.89979,0,360,5,,,,,,2026-03-30 01:18:50.528195889 +0000 UTC
244038426,BOOT2GO17,,52.38742,4.89034,0,360,0,,,,,,2026-03-30 01:18:52.090404107 +0000 UTC
244039925,JAN,0,,,,,,33,GAARKEUKEN,"{""Day"":0,""Hour"":0,""Minute"":0,""Month"":0}",30,4,
244041882,BLUE VERA,,51.94332,4.91749,7.1,248.2,0,,,,,,2026-03-30 01:18:43.497855975 +0000 UTC
244042000,WR181 ELISABETH,,51.44562,3.58932,0,18.4,0,,,,,,2026-03-30 01:18:49.857578448 +0000 UTC
244050411,INDIGO 2,,52.68953,6.15651,0,28.3,5,,,,,,2026-03-30 01:18:51.782060588 +0000 UTC
244050812,FORTWACHTER,,52.46172,4.57784,0,295.5,15,,,,,,2026-03-30 01:18:50.841418385 +0000 UTC
244050915,FADAM II,,52.37179,4.9397,0,360,0,,,,,,2026-03-30 01:18:49.919094225 +0000 UTC
244052330,PURE SPIRIT,0,,,,,,69,AMSTERDAM,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",9,1,
244058488,ESTANCIA,,51.97863,5.4177,0,360,0,,,,,,2026-03-30 01:18:44.083172072 +0000 UTC
244060233,SPECTER,,52.36699,6.61955,0,360,5,,,,,,2026-03-30 01:18:43.345412157 +0000 UTC
244060319,USHUAIA,,52.18497,5.06769,0,360,15,,,,,,2026-03-30 01:18:45.443194841 +0000 UTC
244060885,IDA,0,,,,,,80,CAP A/D Y,"{""Day"":11,""Hour"":2,""Minute"":0,""Month"":4}",29,6,
244070178,STRUIKROVER,,52.36385,5.63955,0,360,8,,,,,,2026-03-30 01:18:47.520094937 +0000 UTC
244070288,RPA 13,,51.89533,4.34955,0,360,0,,,,,,2026-03-30 01:18:43.699038358 +0000 UTC
244070453,JACKSON 3,,52.3857,4.89056,0,360,15,,,,,,2026-03-30 01:18:44.716716812 +0000 UTC
244070903,RPA14,,51.88917,4.41719,0,71.1,0,,,,,,2026-03-30 01:18:45.53725575 +0000 UTC
244076639,,,51.80171,4.87406,0,360,0,,,,,,2026-03-30 01:18:44.971013862 +0000 UTC
244078721,VARIATIE,,51.82106,4.76591,0,360,5,,,,,,2026-03-30 01:18:51.391980156 +0000 UTC
244084297,,,51.81225,4.88332,0,360,0,,,,,,2026-03-30 01:18:40.735056103 +0000 UTC
244084750,AVANCE,,51.21898,6.70179,0,284.8,5,,,,,,2026-03-30 01:18:41.146185479 +0000 UTC
244087000,GOUWE,,52.9613,4.7806,0,297.7,0,,,,,,2026-03-30 01:18:50.231515258 +0000 UTC
244090164,AQUA DOMUS,,51.81367,4.72619,0,360,0,,,,,,2026-03-30 01:18:48.906188356 +0000 UTC
244090796,VLIELAND,,53.29567,5.07617,0.1,154,5,,,,,,2026-03-30 01:18:42.032429976 +0000 UTC
244092261,AURELIUS,,53.14984,5.90302,0,0,15,,,,,,2026-03-30 01:18:51.312085706 +0000 UTC
244099000,JU36201,,51.50645,-2.70826,0,0,5,,,,,,2026-03-30 01:18:42.038171365 +0000 UTC
244100001,CORNELIS SR,,51.96903,4.63008,0,360,0,,,,,,2026-03-30 01:18:43.805745289 +0000 UTC
244100160,JANNETTE,,51.85123,6.13749,0,299,5,,,,,,2026-03-30 01:18:42.39441139 +0000 UTC
244105000,ANNA WEBER-VAN BOSSE,,53.00678,4.79451,0,7.9,5,,,,,,2026-03-30 01:18:46.618494744 +0000 UTC
244110236,QUEEN,,52.37034,4.94656,0,360,0,,,,,,2026-03-30 01:18:52.051964349 +0000 UTC
244110242,ZANDEXPRES 4,,52.64199,5.0863,0,150.4,5,,,,,,2026-03-30 01:18:49.338953719 +0000 UTC
244110812,SAFIRA,,51.09244,4.34061,0,0,15,,,,,,2026-03-30 01:18:51.809833059 +0000 UTC
244110823,LADY HANNEKE,,55.70433,9.55801,0,96,5,,,,,,2026-03-30 01:18:44.088791631 +0000 UTC
244110825,KP8,,52.41713,4.80615,0,360,0,,,,,,2026-03-30 01:18:44.921436614 +0000 UTC
244130638,,,52.3824,4.85959,0.1,23.6,0,,,,,,2026-03-30 01:18:45.228422839 +0000 UTC
244130642,HEYN,,53.88246,9.1022,1.2,113.7,0,,,,,,2026-03-30 01:18:44.547223566 +0000 UTC
244131204,NT 2 WATERHOEN,,52.3995,4.89982,0,360,5,,,,,,2026-03-30 01:18:40.711326931 +0000 UTC
244131604,ATLAS,,52.47024,4.81932,0,360,5,,,,,,2026-03-30 01:18:45.373859615 +0000 UTC
244133678,CHRISTINA,0,,,,,,69,NIJMEGEN,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",4,13,
244140412,STORMVOGEL,,53.14814,5.90607,0,360,5,,,,,,2026-03-30 01:18:40.744868044 +0000 UTC
244140653,ALBATROS,,51.88389,4.43279,0,360,15,,,,,,2026-03-30 01:18:47.039540112 +0000 UTC
244140824,AMS 1,,52.33538,4.91788,0,360,3,,,,,,2026-03-30 01:18:44.983589609 +0000 UTC
244146144,NT 1 WATERPIEPER,,52.39946,4.89972,0,360,0,,,,,,2026-03-30 01:18:44.797010329 +0000 UTC
244150000,KNRM-PAULINE,0,,,,,,51,SAR OPS,"{""Day"":0,""Hour"":0,""Minute"":0,""Month"":0}",8,3,
244150102,MULTRATUG 7,,51.35076,3.79047,11.4,114.6,8,,,,,,2026-03-30 01:18:40.799302915 +0000 UTC
244150247,HARMONIE,0,,,,,,99,,"{""Day"":1,""Hour"":0,""Minute"":0,""Month"":1}",8,7,
244150566,LYNX,9804045,,,,,,52,IJMUIDEN,"{""Day"":5,""Hour"":7,""Minute"":0,""Month"":10}",13,13,
244154960,PAX,,52.37071,4.87494,0,360,7,,,,,,2026-03-30 01:18:49.867458631 +0000 UTC
244170184,OLIVIER,,51.81677,4.69202,0,360,0,,,,,,2026-03-30 01:18:50.004638656 +0000 UTC
244170576,EEMDIJK,,52.25456,5.32833,0,360,1,,,,,,2026-03-30 01:18:46.508845211 +0000 UTC
244170825,PRINCIPESSA,,52.40347,4.66123,0,360,12,,,,,,2026-03-30 01:18:50.25177028 +0000 UTC
244176000,EEMS DELF,,50.4341,-0.95215,9,258.5,0,,,,,,2026-03-30 01:18:46.412591623 +0000 UTC
244182712,NETTA RUFINA,,52.23541,4.96339,0,360,15,,,,,,2026-03-30 01:18:42.182952639 +0000 UTC
244182930,ESPERO,,51.8486,4.65854,0,360,5,,,,,,2026-03-30 01:18:51.389497892 +0000 UTC
244184211,AQUATEAM,0,,,,,,80,FRANKFURT MAIN  HOEC,"{""Day"":1,""Hour"":4,""Minute"":49,""Month"":4}",92,18,
244190074,DE SWARTE DRAECK,0,,,,,,37,,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",15,8,
244191144,MARGRIET,0,,,,,,70,A DAM,"{""Day"":27,""Hour"":18,""Minute"":0,""Month"":10}",57,13,
244210287,JACKSON 2,,52.38565,4.89051,0,360,15,,,,,,2026-03-30 01:18:44.19801568 +0000 UTC
244218882,K2,,51.15453,3.78141,0,360,7,,,,,,2026-03-30 01:18:46.82800881 +0000 UTC
244234388,OD-14,0,,,,,,30,,"{""Day"":0,""Hour"":0,""Minute"":0,""Month"":0}",16,2,
244235528,WILLEM PETER,,51.90311,5.54546,0,360,0,,,,,,2026-03-30 01:18:41.885850516 +0000 UTC
244251798,RODIE 4,,52.42963,4.83171,0,95.7,5,,,,,,2026-03-30 01:18:45.249530779 +0000 UTC
244260009,ALLURE,0,,,,,,69,LELYSTAD^,"{""Day"":5,""Hour"":17,""Minute"":0,""Month"":4}",31,1,
244260499,PRINS HENDRIK,0,,,,,,69,,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",18,0,
244290152,HARJA,,52.22787,5.48088,0,291,0,,,,,,2026-03-30 01:18:42.883810978 +0000 UTC
244314861,HESTIA,,51.92449,4.17255,0,360,5,,,,,,2026-03-30 01:18:43.301233649 +0000 UTC
244316022,NIEUWE MAAS,,52.4278,4.74278,0,360,0,,,,,,2026-03-30 01:18:52.099407715 +0000 UTC
244372348,ROBINA B,,52.5142,4.78731,0.2,198.6,0,,,,,,2026-03-30 01:18:42.283107001 +0000 UTC
244373489,,,51.30107,4.32837,8.6,337.1,5,,,,,,2026-03-30 01:18:49.710181258 +0000 UTC
244375486,EXCALIBUR,,51.97242,5.29955,0,317.1,0,,,,,,2026-03-30 01:18:42.902766585 +0000 UTC
244393419,DYTHAR2,,51.64524,4.3854,0,360,0,,,,,,2026-03-30 01:18:47.071095921 +0000 UTC
244393450,AT LAST,,51.22864,4.4077,0,360,5,,,,,,2026-03-30 01:18:50.286184033 +0000 UTC
244397000,,,43.56251,10.30294,0,326.5,5,,,,,,2026-03-30 01:18:45.24845792 +0000 UTC
244407000,MIRA (PILOTS),,53.18225,5.41957,0,180,5,,,,,,2026-03-30 01:18:41.422673688 +0000 UTC
244410000,ELISABETH,,-32.24157,115.75506,0,196.7,5,,,,,,2026-03-30 01:18:50.972176438 +0000 UTC
244462349,PAPACITO,,52.38738,4.89053,0,360,0,,,,,,2026-03-30 01:18:44.059555408 +0000 UTC
244498000,SC SEA LORD,,51.46087,3.69583,0,212.2,5,,,,,,2026-03-30 01:18:43.835119674 +0000 UTC
244499711,ALCOR,,52.62898,6.05331,0,360,5,,,,,,2026-03-30 01:18:48.835386133 +0000 UTC
244558684,CORRENTE,,51.82383,4.69811,0,360,0,,,,,,2026-03-30 01:18:49.026152641 +0000 UTC
244613000,SUSANNE,9279006,,,,,,90,GDANSK,"{""Day"":29,""Hour"":10,""Minute"":0,""Month"":3}",76,6,
244615429,JANNELIEN,,52.62882,6.05428,0,360,5,,,,,,2026-03-30 01:18:45.360183533 +0000 UTC
244615809,P97,0,,,,,,99,,"{""Day"":0,""Hour"":0,""Minute"":0,""Month"":0}",8,13,
244615821,P 96,,51.69168,4.41405,0,154,15,,,,,,2026-03-30 01:18:43.394124455 +0000 UTC
244615958,ROSE,,52.33543,4.91802,0,360,15,,,,,,2026-03-30 01:18:50.026402239 +0000 UTC
244620640,VECTOR,,53.45671,6.82168,0,199.2,5,,,,,,2026-03-30 01:18:45.69251987 +0000 UTC
244620855,HZE 24,0,,,,,,33,ZEEBURG,"{""Day"":26,""Hour"":13,""Minute"":0,""Month"":4}",4,12,
244620965,H2BARGE1,,51.88585,4.45282,0,360,5,,,,,,2026-03-30 01:18:45.594561007 +0000 UTC
244620978,THE-AN VII,,51.7682,5.73837,0.1,190.9,0,,,,,,2026-03-30 01:18:46.622090177 +0000 UTC
244630141,MAXWELL,,51.33368,3.8204,0,360,0,,,,,,2026-03-30 01:18:52.181548699 +0000 UTC
244630319,ANDANTE,0,,,,,,69,ARNHEM,"{""Day"":13,""Hour"":20,""Minute"":0,""Month"":4}",15,60,
244630388,COOPERATION,,50.84802,3.61547,0,360,5,,,,,,2026-03-30 01:18:41.621089372 +0000 UTC
244630713,BINGER,,53.18463,5.99144,0,308.5,5,,,,,,2026-03-30 01:18:40.90119566 +0000 UTC
244633000,WR109BOUKJEELISABETH,,52.66012,5.60124,0,263,8,,,,,,2026-03-30 01:18:44.108395474 +0000 UTC
244648000,THUN RESOLVE,,53.21951,7.45528,0,0,5,,,,,,2026-03-30 01:18:40.972626922 +0000 UTC
244650279,DOUWINA,,51.97079,5.30522,0,360,0,,,,,,2026-03-30 01:18:43.236465053 +0000 UTC
244650631,CHOICE,,52.53184,5.43385,0,48.8,5,,,,,,2026-03-30 01:18:44.975217121 +0000 UTC
244650632,INVOTIS  VIII,,51.94957,4.14795,0,360,5,,,,,,2026-03-30 01:18:52.22409356 +0000 UTC
244650640,SIJTJE,,52.57094,5.88972,0,360,5,,,,,,2026-03-30 01:18:40.73983255 +0000 UTC
244650690,JEANINE,,51.70611,4.43994,0,228.7,0,,,,,,2026-03-30 01:18:44.022597554 +0000 UTC
244650821,USSUS,,52.37631,4.92699,0,0,0,,,,,,2026-03-30 01:18:48.090413212 +0000 UTC
244650852,ELIONIE,,51.92029,4.25113,0,131,5,,,,,,2026-03-30 01:18:42.656991489 +0000 UTC
244650885,VLB-2,0,,,,,,52,HAVEN VLB,"{""Day"":12,""Hour"":12,""Minute"":12,""Month"":12}",4,9,
244650905,AVANTI,,51.9573,4.01299,0,281.4,5,,,,,,2026-03-30 01:18:49.962074666 +0000 UTC
244650923,CAMARO IV,,51.71886,4.6935,0,228.3,0,,,,,,2026-03-30 01:18:51.826879942 +0000 UTC
244650966,JACOB GZN,0,,,,,,79,GENEMUIDEN NLGNM,"{""Day"":25,""Hour"":0,""Minute"":45,""Month"":3}",80,0,
244650985,PRESTO,0,,,,,,99,AMSTERDAM AFRIKAHAVE,"{""Day"":15,""Hour"":5,""Minute"":31,""Month"":6}",0,110,
244650991,CHELSEA B,0,,,,,,79,,"{""Day"":14,""Hour"":12,""Minute"":23,""Month"":5}",16,6,
244650993,EENHOORN,,51.97205,5.03722,6.2,209.3,0,,,,,,2026-03-30 01:18:47.431008919 +0000 UTC
244660001,VERITAS,,51.63876,5.98501,0,235.3,5,,,,,,2026-03-30 01:18:44.693705401 +0000 UTC
244660024,CORNELIA,,51.64792,4.38595,0,360,15,,,,,,2026-03-30 01:18:41.113618021 +0000 UTC
244660052,PROMOTION,,51.9153,4.20584,0,188.4,5,,,,,,2026-03-30 01:18:48.780037299 +0000 UTC
244660067,SPEELMAN,,52.41038,4.7984,0,360,5,,,,,,2026-03-30 01:18:47.367066472 +0000 UTC
244660078,HENRI MATISSE,,52.47042,4.81915,0,360,5,,,,,,2026-03-30 01:18:47.809652848 +0000 UTC
244660168,CON ZELO,,51.56099,6.06249,0,109.3,5,,,,,,2026-03-30 01:18:51.444430583 +0000 UTC
244660169,CASCADE,,52.23999,5.47189,0,23.3,0,,,,,,2026-03-30 01:18:51.283267356 +0000 UTC
244660199,,,51.75384,3.83388,0.1,195.7,0,,,,,,2026-03-30 01:18:45.766207173 +0000 UTC
244660235,LEENDERT SR,,51.82258,4.68405,0,360,0,,,,,,2026-03-30 01:18:42.289152327 +0000 UTC
244660292,ANCORA-IMPARO,,52.11604,5.05962,0,39.5,1,,,,,,2026-03-30 01:18:47.510773983 +0000 UTC
244660359,SEBA,,52.42302,4.77288,0,0,0,,,,,,2026-03-30 01:18:47.114605874 +0000 UTC
244660402,ZIJPE,,51.52521,4.22044,0,279.2,0,,,,,,2026-03-30 01:18:42.25124828 +0000 UTC
244660465,HELENA JANNY,,51.91203,4.57991,0,160,5,,,,,,2026-03-30 01:18:51.64828063 +0000 UTC
244660488,DUWACO1,,51.78702,4.64441,0,0,0,,,,,,2026-03-30 01:18:41.53021458 +0000 UTC
244660491,COVANO,,51.42933,4.028,9.2,320.7,0,,,,,,2026-03-30 01:18:50.200429245 +0000 UTC
244660512,HENDRIKUS000,,52.42409,4.77234,0,0,0,,,,,,2026-03-30 01:18:52.18258844 +0000 UTC
244660541,TWEE GEBROEDERS,0,,,,,,79,0,"{""Day"":17,""Hour"":0,""Minute"":0,""Month"":11}",32,7,
244660604,RELAX,,52.38255,9.2663,0,62.9,0,,,,,,2026-03-30 01:18:46.814649554 +0000 UTC
244660617,DURANCE,,51.85767,6.0894,0,350.5,5,,,,,,2026-03-30 01:18:51.3779856 +0000 UTC
244660701,VECTURA,,51.85517,6.09136,0,21.9,0,,,,,,2026-03-30 01:18:50.929734831 +0000 UTC
244660722,CORNELIS B,,51.81824,4.7942,0.1,360,15,,,,,,2026-03-30 01:18:43.746450904 +0000 UTC
244660738,AART SR,,51.80416,4.63467,0,122,0,,,,,,2026-03-30 01:18:50.366076134 +0000 UTC
244660821,TEXEL 44,,53.03908,4.84964,0,304.5,0,,,,,,2026-03-30 01:18:47.871386758 +0000 UTC
244660830,SHALIMAR,,51.89915,4.4853,0,281.3,5,,,,,,2026-03-30 01:18:43.234390857 +0000 UTC
244660862,VORSTENBOSCH,,51.28907,4.25571,0,25.1,5,,,,,,2026-03-30 01:18:43.548506913 +0000 UTC
244660939,GULDEN BELOFTE,,52.46183,5.03681,0,321.3,0,,,,,,2026-03-30 01:18:41.980391162 +0000 UTC
244660950,PICARO,,52.34002,5.00426,0,338.2,0,,,,,,2026-03-30 01:18:48.77748601 +0000 UTC
244660954,VOLTURNO,,51.93886,4.03406,0,360,5,,,,,,2026-03-30 01:18:42.446538793 +0000 UTC
244660983,FLEUR,,52.37274,4.91026,0,0.2,0,,,,,,2026-03-30 01:18:42.223154701 +0000 UTC
244660984,IRIS,,52.37372,4.91075,0,93.1,0,,,,,,2026-03-30 01:18:45.258800091 +0000 UTC
244670018,DE WILLEMSTAD,0,,,,,,60,UTRECHT,"{""Day"":19,""Hour"":9,""Minute"":38,""Month"":7}",30,62,
244670058,ANNA TRIJNTJE,,52.70004,5.2942,0,0,15,,,,,,2026-03-30 01:18:43.661136179 +0000 UTC
244670062,,,51.3706,4.11153,7.6,269.6,5,,,,,,2026-03-30 01:18:44.865372182 +0000 UTC
244670077,ATLANTIC PIONEER,0,,,,,,99,ANTWERP,"{""Day"":19,""Hour"":20,""Minute"":0,""Month"":3}",123,12,
244670103,LEONORE,0,,,,,,89,ROTTERDAM,"{""Day"":25,""Hour"":13,""Minute"":33,""Month"":3}",83,3,
244670111,CRANE BARGE 1,,52.40642,4.86381,0,360,5,,,,,,2026-03-30 01:18:41.921724361 +0000 UTC
244670315,AMERPLUS,,51.86757,6.05282,0,303.4,9,,,,,,2026-03-30 01:18:50.136265747 +0000 UTC
244670326,TS31 INTERNOS,,53.40948,6.20491,0,360,0,,,,,,2026-03-30 01:18:50.447518491 +0000 UTC
244670357,VANORA,,51.95863,4.03375,0,360,5,,,,,,2026-03-30 01:18:49.462880846 +0000 UTC
244670475,CONTARGO 1,,51.32555,4.33538,0,360,5,,,,,,2026-03-30 01:18:43.989208746 +0000 UTC
244670488,DAGERAAD,,52.84076,5.7092,0,360,5,,,,,,2026-03-30 01:18:41.055145065 +0000 UTC
244670508,REA KLIF,,52.69947,5.29275,0,6.5,15,,,,,,2026-03-30 01:18:50.249306819 +0000 UTC
244670528,CATALEYA,0,52.49825,6.05521,0,0,5,79,KATERVEER BRUG,"{""Day"":27,""Hour"":2,""Minute"":4,""Month"":3}",76,10,2026-03-30 01:18:45.536102972 +0000 UTC
244670532,DEO JUVANTE,,51.69674,4.41842,0,360,5,,,,,,2026-03-30 01:18:43.780986744 +0000 UTC
244670538,OASE,0,,,,,,99,VAN A NAAR B,"{""Day"":0,""Hour"":0,""Minute"":0,""Month"":0}",132,3,
244670775,ANTEROS,,52.02718,5.11584,0,360,5,,,,,,2026-03-30 01:18:50.139171975 +0000 UTC
244670810,DE TIJD ZAL 'T LEREN,0,,,,,,79,HARTELHAVEN,"{""Day"":17,""Hour"":4,""Minute"":59,""Month"":3}",52,10,
244670913,RIO GRANDE,,51.50313,4.26569,0,360,5,,,,,,2026-03-30 01:18:48.05023649 +0000 UTC
244670953,OCKER NOCKEL,,52.28352,4.78202,0,360,15,,,,,,2026-03-30 01:18:51.841594399 +0000 UTC
244672000,KW45 ANNA HENDRIKA,9012599,,,,,,30,YMUIDEN NL,"{""Day"":5,""Hour"":4,""Minute"":0,""Month"":2}",32,12,
244690001,WATERBOOT 5,,51.96185,4.13944,0,360,5,,,,,,2026-03-30 01:18:40.926696556 +0000 UTC
244690032,INSPE 4,0,53.3225,6.942,0,241,5,79,DORPEN,"{""Day"":30,""Hour"":10,""Minute"":0,""Month"":3}",71,15,2026-03-30 01:18:49.022590804 +0000 UTC
244690130,,,51.64588,4.38556,0,0,7,,,,,,2026-03-30 01:18:42.237057118 +0000 UTC
244690367,MARSJA,,47.54517,7.65835,0,0,5,,,,,,2026-03-30 01:18:47.556362858 +0000 UTC
244690368,TINA J,0,,,,,,99,SNEEK _  .,"{""Day"":28,""Hour"":20,""Minute"":0,""Month"":11}",28,7,
244690475,HENDRIK SR,,51.90917,4.56402,0,318.3,0,,,,,,2026-03-30 01:18:45.238126128 +0000 UTC
244690765,RIVAL,0,,,,,,66,HOORN,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",27,1,
244690813,ZEEWOLF,,51.69785,4.40397,0,0,0,,,,,,2026-03-30 01:18:49.725887113 +0000 UTC
244700197,HYDROVAC 17,,52.65881,5.60129,0,360,5,,,,,,2026-03-30 01:18:43.84226739 +0000 UTC
244700200,HYDROVAC 18,,51.84951,5.82759,0,28,5,,,,,,2026-03-30 01:18:51.788149346 +0000 UTC
244700226,FLUVIUS,,52.40018,4.87452,0,360,5,,,,,,2026-03-30 01:18:40.736243973 +0000 UTC
244700231,AMAVI,,51.99686,4.367,0,0,0,,,,,,2026-03-30 01:18:51.647021157 +0000 UTC
244700251,DINA JACOBA,0,,,,,,79,,"{""Day"":14,""Hour"":15,""Minute"":18,""Month"":2}",78,8,
244700268,GAASPERLAND,,52.69002,6.15744,0,360,15,,,,,,2026-03-30 01:18:43.928562195 +0000 UTC
244700275,VARIANT,,51.43711,4.2307,0,0,5,,,,,,2026-03-30 01:18:45.910444833 +0000 UTC
244700292,NERODIA_,0,,,,,,99,LELYSTAD EXPRESS,"{""Day"":16,""Hour"":0,""Minute"":0,""Month"":8}",67,12,
244700392,ANITA,,53.16989,5.4129,0,337.6,0,,,,,,2026-03-30 01:18:41.420808968 +0000 UTC
244700395,MEDUSA,,52.56111,5.91538,0,360,15,,,,,,2026-03-30 01:18:40.960795826 +0000 UTC
244700449,HARDI,0,,,,,,80,ENGIS,"{""Day"":30,""Hour"":10,""Minute"":0,""Month"":6}",95,15,
244700534,DWS11 WATERBUFFEL,,51.89719,4.4609,0,0,0,,,,,,2026-03-30 01:18:45.806875823 +0000 UTC
244700665,NAVICELLA,,51.52645,4.22086,0,360,5,,,,,,2026-03-30 01:18:47.007368813 +0000 UTC
244700701,HINDRIK,,52.37789,4.94771,0,0,0,,,,,,2026-03-30 01:18:40.930126673 +0000 UTC
244700724,TSJERK HIDDES,0,,,,,,69,,"{""Day"":1,""Hour"":23,""Minute"":59,""Month"":1}",37,5,
244700740,TROMP,,52.4584,5.10052,0,252.2,0,,,,,,2026-03-30 01:18:48.091138786 +0000 UTC
244700750,JANUS,,52.17109,4.63764,0,360,5,,,,,,2026-03-30 01:18:47.381668649 +0000 UTC
244700808,WENDY DUA,,51.84376,4.65874,0,0,5,,,,,,2026-03-30 01:18:44.167656261 +0000 UTC
244700827,AMISTADE,0,,,,,,79,TERNEUZEN,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",75,11,
244700855,DE AA,0,52.18972,4.99599,0,48,5,69,,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",7,4,2026-03-30 01:18:51.096361707 +0000 UTC
244700956,ONRUST,,51.67596,3.75691,0,0,0,,,,,,2026-03-30 01:18:41.680093398 +0000 UTC
244710116,AMY,,51.8976,4.49098,0,10.3,5,,,,,,2026-03-30 01:18:49.464100651 +0000 UTC
244710254,LIBRA,,51.88485,4.43342,0,360,0,,,,,,2026-03-30 01:18:43.333977421 +0000 UTC
244710257,FIONA S,0,,,,,,70,,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",3,20,
244710317,PASSIE EN STRIJD,,52.6351,5.06167,0,344.3,5,,,,,,2026-03-30 01:18:47.230470324 +0000 UTC
244710335,VAGRANT,,51.81802,4.71961,0,360,5,,,,,,2026-03-30 01:18:44.827652852 +0000 UTC
244710422,LEVANT,,51.09248,3.64158,0,0,0,,,,,,2026-03-30 01:18:43.541487523 +0000 UTC
244710549,ALPHEUS,,52.84564,5.6736,0,360,5,,,,,,2026-03-30 01:18:41.162780595 +0000 UTC
244710557,RIEJANNE,,51.8308,4.9421,0,0,0,,,,,,2026-03-30 01:18:50.944034964 +0000 UTC
244710579,LABIATA,,52.39802,4.87928,0,138.7,0,,,,,,2026-03-30 01:18:41.36267761 +0000 UTC
244710681,MARPRINSES,0,53.13472,5.95016,0,0,5,69,,"{""Day"":0,""Hour"":24,""Minute"":60,""Month"":0}",8,33,2026-03-30 01:18:42.288244372 +0000 UTC
244710871,VOLHARDING 4,,51.89504,4.4234,0,360,5,,,,,,2026-03-30 01:18:46.685794935 +0000 UTC
244710910,DRIUWPOLLE,,52.94326,5.64482,0,289.4,5,,,,,,2026-03-30 01:18:50.456531577 +0000 UTC
244710940,GRIFFITRANS,0,,,,,,79,CHURCHILLDOK,"{""Day"":29,""Hour"":12,""Minute"":47,""Month"":3}",10,100,
244710944,STATUM,,52.37788,4.94621,0,360,5,,,,,,2026-03-30 01:18:42.03615383 +0000 UTC
244710949,,,51.65676,4.37055,0,360,0,,,,,,2026-03-30 01:18:47.463258448 +0000 UTC
244710969,LADY ANNE-LYN,9760392,,,,,,70,NLRTM,"{""Day"":29,""Hour"":20,""Minute"":0,""Month"":3}",75,13,
244716000,SALVATOR,,53.44191,5.76333,0,360,8,,,,,,2026-03-30 01:18:51.753974932 +0000 UTC
244716921,ROOS,,52.40401,4.67951,0,360,0,,,,,,2026-03-30 01:18:49.147640366 +0000 UTC
244721652,DENZO,,51.90172,4.55762,0,0,5,,,,,,2026-03-30 01:18:42.348993993 +0000 UTC
244725543,AQUANAUTIC,,51.45368,3.71225,0,0,0,,,,,,2026-03-30 01:18:47.285651657 +0000 UTC
244730000,SCHELDEGRACHT,,39.54769,2.62522,0,244,5,,,,,,2026-03-30 01:18:47.156501103 +0000 UTC
244730020,HARINGVLIET,0,,,,,,80,ANTWERPEN BEVRIJDING,"{""Day"":29,""Hour"":23,""Minute"":59,""Month"":3}",95,15,
244730091,DIKKY,,51.88736,5.44098,0,0,0,,,,,,2026-03-30 01:18:46.541278874 +0000 UTC
244730137,ALVERO,,52.25152,5.46742,0,360,5,,,,,,2026-03-30 01:18:50.746846447 +0000 UTC
244730861,ANDRE,,51.9513,4.1253,0,360,0,,,,,,2026-03-30 01:18:41.566624001 +0000 UTC
244740040,LEAH,,51.81888,4.80139,0,0,0,,,,,,2026-03-30 01:18:49.075840372 +0000 UTC
244740162,MIRJAM,0,,,,,,79,UTRECHT,"{""Day"":13,""Hour"":18,""Minute"":38,""Month"":5}",50,7,
244740168,JAN,,52.22968,5.47926,0.1,28.7,0,,,,,,2026-03-30 01:18:51.143214151 +0000 UTC
244740191,BORNEO,,52.37109,4.94824,0,360,5,,,,,,2026-03-30 01:18:47.804051249 +0000 UTC
244740327,SMOOKY,,52.64324,6.08473,0,293.8,0,,,,,,2026-03-30 01:18:45.682420594 +0000 UTC
244740711,DE RIKUS,,53.40565,6.2021,0,0,0,,,,,,2026-03-30 01:18:42.022788477 +0000 UTC
244740743,HEBOCAT 10,,52.64839,6.09163,0,330.2,0,,,,,,2026-03-30 01:18:51.877729798 +0000 UTC
244740782,MXP DE MAAS,,52.45948,4.56127,0,0,5,,,,,,2026-03-30 01:18:44.342055959 +0000 UTC
244740878,TIMMY,,51.78813,4.63001,0,360,0,,,,,,2026-03-30 01:18:45.423687365 +0000 UTC
244740943,ORION,,53.34341,7.18832,0,310.6,0,,,,,,2026-03-30 01:18:41.90702515 +0000 UTC
244744628,,,52.36047,4.63778,0,360,2,,,,,,2026-03-30 01:18:40.716394684 +0000 UTC
244750043,TRUDIE,,51.88341,4.42575,0,0,0,,,,,,2026-03-30 01:18:52.188778777 +0000 UTC
244750051,DE BELTER,,52.66371,6.10258,0,350.2,0,,,,,,2026-03-30 01:18:43.252679743 +0000 UTC
